,date,comptage,timestamp
0,2020-07-28 10:45:00,47,1595933100000
1,2020-07-28 11:00:00,44,1595934000000
2,2020-07-28 11:15:00,51,1595934900000
3,2020-07-28 11:30:00,39,1595935800000
4,2020-07-28 11:45:00,73,1595936700000
5,2020-07-28 12:00:00,64,1595937600000
6,2020-07-28 12:15:00,84,1595938500000
7,2020-07-28 12:30:00,69,1595939400000
8,2020-07-28 12:45:00,67,1595940300000
9,2020-07-28 13:00:00,74,1595941200000
10,2020-07-28 13:15:00,57,1595942100000
11,2020-07-28 13:30:00,75,1595943000000
12,2020-07-28 13:45:00,70,1595943900000
13,2020-07-28 14:00:00,64,1595944800000
14,2020-07-28 14:15:00,60,1595945700000
15,2020-07-28 14:30:00,65,1595946600000
16,2020-07-28 14:45:00,53,1595947500000
17,2020-07-28 15:00:00,65,1595948400000
18,2020-07-28 15:15:00,49,1595949300000
19,2020-07-28 15:30:00,60,1595950200000
20,2020-07-28 15:45:00,64,1595951100000
21,2020-07-28 16:00:00,87,1595952000000
22,2020-07-28 16:15:00,97,1595952900000
23,2020-07-28 16:30:00,91,1595953800000
24,2020-07-28 16:45:00,114,1595954700000
25,2020-07-28 17:00:00,104,1595955600000
26,2020-07-28 17:15:00,113,1595956500000
27,2020-07-28 17:30:00,147,1595957400000
28,2020-07-28 17:45:00,148,1595958300000
29,2020-07-28 18:00:00,152,1595959200000
30,2020-07-28 18:15:00,143,1595960100000
31,2020-07-28 18:30:00,128,1595961000000
32,2020-07-28 18:45:00,123,1595961900000
33,2020-07-28 19:00:00,108,1595962800000
34,2020-07-28 19:15:00,106,1595963700000
35,2020-07-28 19:30:00,101,1595964600000
36,2020-07-28 19:45:00,82,1595965500000
37,2020-07-28 20:00:00,73,1595966400000
38,2020-07-28 20:15:00,66,1595967300000
39,2020-07-28 20:30:00,44,1595968200000
40,2020-07-28 20:45:00,52,1595969100000
41,2020-07-28 21:00:00,42,1595970000000
42,2020-07-28 21:15:00,44,1595970900000
43,2020-07-28 21:30:00,28,1595971800000
44,2020-07-28 21:45:00,40,1595972700000
45,2020-07-28 22:00:00,44,1595973600000
46,2020-07-28 22:15:00,30,1595974500000
47,2020-07-28 22:30:00,25,1595975400000
48,2020-07-28 22:45:00,17,1595976300000
49,2020-07-28 23:00:00,25,1595977200000
50,2020-07-28 23:15:00,16,1595978100000
51,2020-07-28 23:30:00,15,1595979000000
52,2020-07-28 23:45:00,13,1595979900000
53,2020-07-29 00:00:00,17,1595980800000
54,2020-07-29 00:15:00,9,1595981700000
55,2020-07-29 00:30:00,5,1595982600000
56,2020-07-29 00:45:00,2,1595983500000
57,2020-07-29 01:00:00,3,1595984400000
58,2020-07-29 01:15:00,2,1595985300000
59,2020-07-29 01:30:00,2,1595986200000
60,2020-07-29 01:45:00,2,1595987100000
61,2020-07-29 02:00:00,1,1595988000000
62,2020-07-29 02:15:00,0,1595988900000
63,2020-07-29 02:30:00,1,1595989800000
64,2020-07-29 02:45:00,3,1595990700000
65,2020-07-29 03:00:00,1,1595991600000
66,2020-07-29 03:15:00,1,1595992500000
67,2020-07-29 03:30:00,0,1595993400000
68,2020-07-29 03:45:00,1,1595994300000
