,date,comptage,timestamp
0,2019-10-31 01:00:00,0,1572483600000
1,2019-10-31 08:00:00,11,1572508800000
2,2019-10-31 08:15:00,0,1572509700000
3,2019-10-31 08:30:00,0,1572510600000
4,2019-10-31 08:45:00,0,1572511500000
5,2019-10-31 09:00:00,0,1572512400000
6,2019-10-31 09:15:00,0,1572513300000
7,2019-10-31 09:30:00,0,1572514200000
8,2019-10-31 09:45:00,0,1572515100000
9,2019-10-31 10:00:00,0,1572516000000
10,2019-10-31 10:15:00,0,1572516900000
11,2019-10-31 10:30:00,0,1572517800000
12,2019-10-31 10:45:00,0,1572518700000
13,2019-10-31 11:00:00,0,1572519600000
14,2019-10-31 11:15:00,0,1572520500000
15,2019-10-31 11:30:00,0,1572521400000
16,2019-10-31 11:45:00,0,1572522300000
17,2019-10-31 12:00:00,0,1572523200000
18,2019-10-31 12:15:00,0,1572524100000
19,2019-10-31 12:30:00,0,1572525000000
20,2019-10-31 12:45:00,0,1572525900000
21,2019-10-31 13:00:00,0,1572526800000
22,2019-10-31 13:15:00,0,1572527700000
23,2019-10-31 13:30:00,0,1572528600000
24,2019-10-31 13:45:00,0,1572529500000
25,2019-10-31 14:00:00,0,1572530400000
26,2019-10-31 14:15:00,0,1572531300000
27,2019-10-31 14:30:00,0,1572532200000
28,2019-10-31 14:45:00,0,1572533100000
29,2019-10-31 15:00:00,0,1572534000000
30,2019-10-31 15:15:00,0,1572534900000
31,2019-10-31 15:30:00,0,1572535800000
32,2019-10-31 15:45:00,0,1572536700000
33,2019-10-31 16:00:00,0,1572537600000
34,2019-10-31 16:15:00,0,1572538500000
35,2019-10-31 16:30:00,0,1572539400000
36,2019-10-31 16:45:00,0,1572540300000
37,2019-10-31 17:00:00,0,1572541200000
38,2019-10-31 17:15:00,0,1572542100000
39,2019-10-31 17:30:00,0,1572543000000
40,2019-10-31 17:45:00,0,1572543900000
41,2019-10-31 18:00:00,0,1572544800000
42,2019-10-31 18:15:00,0,1572545700000
43,2019-10-31 18:30:00,0,1572546600000
44,2019-10-31 18:45:00,0,1572547500000
45,2019-10-31 19:00:00,0,1572548400000
46,2019-10-31 19:15:00,0,1572549300000
47,2019-10-31 19:30:00,0,1572550200000
48,2019-10-31 19:45:00,0,1572551100000
49,2019-10-31 20:00:00,0,1572552000000
50,2019-10-31 20:15:00,0,1572552900000
51,2019-10-31 20:30:00,0,1572553800000
52,2019-10-31 20:45:00,0,1572554700000
53,2019-10-31 21:00:00,0,1572555600000
54,2019-10-31 21:15:00,0,1572556500000
55,2019-10-31 21:30:00,0,1572557400000
56,2019-10-31 21:45:00,0,1572558300000
57,2019-10-31 22:00:00,0,1572559200000
58,2019-10-31 22:15:00,0,1572560100000
59,2019-10-31 22:30:00,0,1572561000000
60,2019-10-31 22:45:00,0,1572561900000
61,2019-10-31 23:00:00,0,1572562800000
62,2019-10-31 23:15:00,0,1572563700000
63,2019-10-31 23:30:00,0,1572564600000
64,2019-10-31 23:45:00,0,1572565500000
65,2019-11-01 00:00:00,0,1572566400000
66,2019-11-01 00:15:00,0,1572567300000
67,2019-11-01 00:30:00,0,1572568200000
68,2019-11-01 00:45:00,0,1572569100000
69,2019-11-01 01:00:00,0,1572570000000
70,2019-11-01 01:15:00,0,1572570900000
71,2019-11-01 01:30:00,0,1572571800000
72,2019-11-01 01:45:00,0,1572572700000
